subset_name,row_idx,pair_id,pair_source,pair_type,failure_type,reward_margin,medium_hard,affected_region_available,affected_time_span_available,local_mask_ratio,sigma,timestep,actual_sigma_bin,requested_sigma_bin,energy_backend,status,error_reason
rollout_only,0,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,other,GT_C,event_extra_objects,0.202092,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,1,v6b_GT_C_002_03410_roll_orbit_right_60_seed42410,other,GT_C,event_missing_or_fragments,0.200478,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,2,v6b_GT_C_003_03418_roll_orbit_right_60_seed42418,other,GT_C,physical_event_fragments,0.162431,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,3,v6b_GT_C_004_04204_containment_orbit_left_44_seed43204,other,GT_C,containment_failure,0.171237,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,4,v6b_GT_C_005_04209_containment_orbit_left_44_seed43209,other,GT_C,containment_failure,0.264709,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,5,v6b_GT_C_006_04214_containment_orbit_left_44_seed43214,other,GT_C,foreground_identity_event,0.199205,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,6,v6b_GT_C_007_04228_containment_orbit_left_44_seed43228,other,GT_C,containment_failure,0.35277,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,7,v6b_GT_C_008_01029_drop_orbit_left_72_seed40029,other,GT_C,foreground_identity_extra_objects,0.196952,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,8,v6b_GT_C_009_01032_drop_orbit_left_72_seed40032,other,GT_C,foreground_identity_extra_objects,0.171587,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,9,v6b_GT_C_011_02276_collision_orbit_right_64_seed41276,other,GT_C,collision_event_failure,0.151854,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,10,v6b_GT_C_012_02284_collision_orbit_right_64_seed41284,other,GT_C,collision_extra_objects,0.216568,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,11,v6b_GT_C_013_03435_roll_orbit_right_60_seed42435,other,GT_C,roll_identity_event,0.167279,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,12,v6b_GT_C_014_03437_roll_orbit_right_60_seed42437,other,GT_C,roll_identity_event,0.141602,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,13,v6b_GT_C_015_04248_containment_orbit_left_44_seed43248,other,GT_C,containment_extra_objects,0.183348,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
rollout_only,14,v6b_GT_C_016_04249_containment_orbit_left_44_seed43249,other,GT_C,containment_extra_objects,0.206794,True,False,False,,,,unknown,unknown,lingbot_pending,MISSING_REAL_ENERGY,No real energy fields found; rerun with LingBot energy backend.
