brightness_mean,contrast_std,frame_count_aligned,fvd_attempted_fix,fvd_backend,fvd_reason,fvd_status,lpips_reason,lpips_status,mean_laplacian_sharpness,median_laplacian_sharpness,model,mse,pixel_l1,prediction_file_size_mb,prediction_fps,prediction_height,prediction_num_frames,prediction_status,prediction_video_path,prediction_width,psnr,reference_height,reference_status,reference_video_path,reference_width,sample_id,ssim,status,template,temporal_blur_proxy,vbench_attempted_fix,vbench_reason,vbench_status
0.4641978144645691,0.25296902656555176,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,318.8621939404049,295.28484997380025,,0.05413246527314186,0.17252294719219208,7.6134843826293945,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step000/videos/04214_containment_orbit_left_44_seed43214_E02_best7_step000.mp4,832,12.66542194040623,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,832,04214_containment_orbit_left_44_seed43214,0.5585503089571204,ok,containment,0.03897269815206528,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.4549444019794464,0.24816828966140747,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,197.73592229692093,198.19014529626983,,0.04824002459645271,0.16060911118984222,6.908984184265137,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step000/videos/04279_containment_orbit_left_44_seed43279_E02_best7_step000.mp4,832,13.16592479431318,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,832,04279_containment_orbit_left_44_seed43279,0.7697762195332362,ok,containment,0.026577573269605637,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.42619773745536804,0.297622412443161,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,120.53045984372866,84.5718053109171,,0.029265446588397026,0.13232627511024475,6.4681806564331055,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step000/videos/prefix5_anchored_1128e39109fc83_object_deformation_E02_best7_step000.mp4,832,15.336448441998378,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/video.mp4,832,prefix5_anchored_1128e39109fc83_object_deformation,0.8723853351467669,ok,collision,0.01907716877758503,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.4717872440814972,0.24397718906402588,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,436.8402873840664,423.99833298701986,,0.04925757274031639,0.17071934044361115,7.6271257400512695,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step000/videos/04351_containment_orbit_left_44_seed43351_E02_best7_step000.mp4,832,13.075269926483328,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04351_containment_orbit_left_44_seed43351/video.mp4,832,04351_containment_orbit_left_44_seed43351,0.5770026681422408,ok,containment,0.034519828855991364,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.4667154848575592,0.2571794390678406,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,370.6236345373623,358.69091569946914,,0.05803683400154114,0.17894196510314941,7.705391883850098,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step005/videos/04214_containment_orbit_left_44_seed43214_E02_best7_step005.mp4,832,12.362962870193332,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,832,04214_containment_orbit_left_44_seed43214,0.5486827064836758,ok,containment,0.045587170869112015,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.4503015875816345,0.24530121684074402,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,192.8893267844903,192.2479154038225,,0.04677995666861534,0.1583104431629181,6.910543441772461,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step005/videos/04279_containment_orbit_left_44_seed43279_E02_best7_step005.mp4,832,13.299401848054028,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,832,04279_containment_orbit_left_44_seed43279,0.7754328738730638,ok,containment,0.02654411457479,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.42715632915496826,0.2982481122016907,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,116.87055647759827,79.93414564863778,,0.02901795692741871,0.1315416544675827,6.452396392822266,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step005/videos/prefix5_anchored_1128e39109fc83_object_deformation_E02_best7_step005.mp4,832,15.373331682726256,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/video.mp4,832,prefix5_anchored_1128e39109fc83_object_deformation,0.8759164165743885,ok,collision,0.018869176506996155,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.462119460105896,0.2465660572052002,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,392.4421748575443,386.1206785973179,,0.04860205948352814,0.16888920962810516,7.553680419921875,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step005/videos/04351_containment_orbit_left_44_seed43351_E02_best7_step005.mp4,832,13.133453273759521,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04351_containment_orbit_left_44_seed43351/video.mp4,832,04351_containment_orbit_left_44_seed43351,0.5698841056393259,ok,containment,0.03568561002612114,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.46827688813209534,0.2600489556789398,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,354.433607593443,345.8995324053881,,0.058326356112957,0.17866821587085724,7.588120460510254,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step007/videos/04214_containment_orbit_left_44_seed43214_E02_best7_step007.mp4,832,12.341351548826484,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,832,04214_containment_orbit_left_44_seed43214,0.5427944117970714,ok,containment,0.043773915618658066,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.45350635051727295,0.24648411571979523,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,191.31185002825853,187.72061814277444,,0.047672517597675323,0.16044718027114868,6.84957218170166,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step007/videos/04279_containment_orbit_left_44_seed43279_E02_best7_step007.mp4,832,13.2173191226623,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,832,04279_containment_orbit_left_44_seed43279,0.7734535964948748,ok,containment,0.026129519566893578,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.42720827460289,0.29462286829948425,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,122.11426950833166,86.74480575380318,,0.032270435243844986,0.13883310556411743,6.520308494567871,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step007/videos/prefix5_anchored_1128e39109fc83_object_deformation_E02_best7_step007.mp4,832,14.911951770588953,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/video.mp4,832,prefix5_anchored_1128e39109fc83_object_deformation,0.8612608155787694,ok,collision,0.018482204526662827,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
0.46818307042121887,0.24875618517398834,81.0,Installed/checked pytorchvideo and torchmetrics; refused to substitute image FID for FVD; no uncontrolled I3D weight download was started.,none,"No real video FVD backend with local temporal feature weights is available. torchmetrics.video.FrechetVideoDistance unavailable: No module named 'dateutil' | pytorchvideo imports after lightweight install, but it does not provide an FVD metric or local I3D/FVD weights | pytorch-fid is installed, but image FID is not reported as video FVD",BLOCKED_BY_ENV,,not_requested,389.66659246931823,384.1997194467917,,0.049095261842012405,0.17069314420223236,7.57017707824707,16.0,480,81,ok,local_assets/dpo_utility_calibration_v14/objective_search/E02_best7/rollouts/step007/videos/04351_containment_orbit_left_44_seed43351_E02_best7_step007.mp4,832,13.089604193874527,480,ok,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04351_containment_orbit_left_44_seed43351/video.mp4,832,04351_containment_orbit_left_44_seed43351,0.5742072222410303,ok,containment,0.0346200093626976,Import check passed; explicit VBench assets/config are still required before scoring.,"VBench package imports, but project-local model/config/runtime paths are not configured in this wrapper yet.",BLOCKED_BY_ENV
